"{'tweet_id': '126415614616154112', 'label': 'positive', 'topic': 'apple', 'text': 'Now all @Apple has to do is get swype on the iphone and it will be crack. Iphone that is'}" 
"{'tweet_id': '126683225123852288', 'label': 'neutral', 'topic': 'microsoft', 'text': 'As mainly a #Microsoft #business user is it OK to like #IBM #ibmconnections ?'}"
"{'tweet_id': '126681783222808578', 'label': 'neutral', 'topic': 'microsoft', 'text': ""RT @FierceWireless: #Microsoft's Ballmer promises #Nokia Windows phones next week, slams #Android.  http://t.co/OH8Btu2e #WP7 #Window...""}"
"{'tweet_id': '126680178196877312', 'label': 'neutral', 'topic': 'microsoft', 'text': '@gsmarena_com Talk, talk, talk... release the phone already, before they are completely obsolete #Nokia #Microsoft'}"
"{'tweet_id': '126680085959942144', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Microsoft's Ballmer promises #Nokia Windows phones next week, slams #Android.  http://t.co/5DOmls5e #WP7 #WindowsPhone""}"
"{'tweet_id': '126678934237626368', 'label': 'neutral', 'topic': 'microsoft', 'text': '""Metro (design language)"" http://t.co/r7RdW1PH Microsoft took inspiration from King County Metro! #microsoft #metro #windows8 #bus'}"
"{'tweet_id': '126678725491294209', 'label': 'neutral', 'topic': 'microsoft', 'text': ""Microsoft's Ballmer Trashes Android, Touts Skype http://t.co/VkFnwmTJ #microsoft #skype #android""}"
"{'tweet_id': '126678683393081344', 'label': 'neutral', 'topic': 'microsoft', 'text': 'The NEW #Microsoft Action Pack gives @MSPartners access to software, development tools, training and market visibility!'}"
"{'tweet_id': '126678622449831937', 'label': 'neutral', 'topic': 'microsoft', 'text': 'RT @PacktEnterprise: Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ'}"
"{'tweet_id': '126678454639927297', 'label': 'neutral', 'topic': 'microsoft', 'text': 'VIDEO: #Microsoft CEO Steve Ballmer talks at #Web2.0Summit about #Yahoo, Bing, and more.  http://t.co/YEAXVP1V'}"
"{'tweet_id': '126677913058820097', 'label': 'neutral', 'topic': 'microsoft', 'text': ""Microsoft's Steve Ballmer attacks Android phones http://t.co/bkgep6zm #Android #Microsoft #SteveBallmer #Google""}"
"{'tweet_id': '126677721647554561', 'label': 'neutral', 'topic': 'microsoft', 'text': ""Blessing in disguise. Ballmer feels lucky #Microsoft didn't buy #Yahoo in 2008 http://t.co/2Acd5GOz #business""}"
"{'tweet_id': '126676455936622593', 'label': 'neutral', 'topic': 'microsoft', 'text': 'A Web service developed by #Microsoft Research lets people curate their own personal history | http://t.co/TYAdzHQx'}"
"{'tweet_id': '126676302873899008', 'label': 'neutral', 'topic': 'microsoft', 'text': ""@Cyruss1989 @wpcentral I think they're referring to the obvious  partnership between #Microsoft and #Nokia aka #Bing and #Navteq.""}"
"{'tweet_id': '126675994378637312', 'label': 'neutral', 'topic': 'microsoft', 'text': 'RT @SymonPerriman: Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99, has a $150 exam voucher!  ...'}"
"{'tweet_id': '126675231896117248', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Ballmer: We're Lucky #Microsoft Didn't Buy #Yahoo: http://t.co/oHbevXdP | #CEO #John #Steve #Web #acquisition #comment #conference""}"
"{'tweet_id': '126674948671545344', 'label': 'neutral', 'topic': 'microsoft', 'text': '""You don\'t have to be a computer scientist to use a Windows Phone,"" said #Microsoft \'s #SteveBallmer, ""but you do to use an Android phone.""'}"
"{'tweet_id': '126674919969923072', 'label': 'neutral', 'topic': 'microsoft', 'text': 'RT @Startpack_en: Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t. ...'}"
"{'tweet_id': '126674748674547712', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99, has a $150 exam voucher! \nhttp://t.co/zcHV6TaC'}"
"{'tweet_id': '126673949907107840', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t.co/yziwv1wd'}"
"{'tweet_id': '126673753680773122', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Microsoft quarterly earnings out tomorrow, here's what to expect: http://t.co/YpTCBeON""}"
"{'tweet_id': '126673364231270400', 'label': 'neutral', 'topic': 'microsoft', 'text': '#Windows8 #Microsoft please implement a UAC prompt when a non elevated process drops on elevated process instead of failing silently.'}"
"{'tweet_id': '126671949320556544', 'label': 'neutral', 'topic': 'microsoft', 'text': '#MICROSOFT MULTIMEDIA STRAVINSKY : THE RITE OF SPRING (CD-ROM) [VERSION 1.0] Review: MICROSOFT MULTIMEDIA STRAVI... http://t.co/iX4FEcM2'}"
"{'tweet_id': '126671882211692545', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Microsoft Service Pack installer want's my notebook to be plugged in. Why? Plugged it in to start installation and plugged it out. Worked.""}"
"{'tweet_id': '126671654540677122', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Microsoft's Ballmer Trashes Android, Touts Skype\n http://t.co/96BMOxv4""}"
"{'tweet_id': '126669870090829824', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Listening to this, how much do #Microsoft miss Bill Gates? http://t.co/H4OuzdOk He is a genius, as was Jobs. Bill saw it, but Steve made it.'}"
"{'tweet_id': '126669451369263106', 'label': 'neutral', 'topic': 'microsoft', 'text': 'White Paper: EMC Automated Performance Optimization for #Microsoft Applications http://t.co/aIK3EjWT #EMC #powerlink credential needed'}"
"{'tweet_id': '126668764199665664', 'label': 'neutral', 'topic': 'microsoft', 'text': 'High Tech Director of Business Development *selling consulting services* #Oracle #Microsoft #SAP #SanFrancisco #jobs http://t.co/OWf25yJB'}"
"{'tweet_id': '126667815116750848', 'label': 'neutral', 'topic': 'microsoft', 'text': '#Microsoft HOY What’s Next Stream: Windows PC http://t.co/2MQ0I0Cm ➨ @MicrosoftLatam'}"
"{'tweet_id': '126667274080894976', 'label': 'neutral', 'topic': 'microsoft', 'text': ""MindTree Introduces 'mPromo' Trade Promotion Solution on #Microsoft #Azure for the Consumer Packaged Goods industry. http://t.co/H1A3V7zv""}"
"{'tweet_id': '126666679785766914', 'label': 'neutral', 'topic': 'microsoft', 'text': ""@markcullum1 - Because it's #microsoft.....""}"
"{'tweet_id': '126666425715798016', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Microsoft's First Global Multi-Product Holiday Campaign  http://t.co/6nUFdiBN""}"
"{'tweet_id': '126665951172243456', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Take time to sign this and also please pass it on. Thank You : http://t.co/euW1RSnb R.I.P Jeremey Latiola. #steve jobs #microsoft'}"
"{'tweet_id': '126665581519835136', 'label': 'neutral', 'topic': 'microsoft', 'text': 'First time a technology company is in the running for marketer of the year. Vote David: http://t.co/xT2SWSxg #Microsoft @getitdone'}"
"{'tweet_id': '126662968434900992', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Ballmer On Not Buying Yahoo: \nhttp://t.co/ypM4GXf9 \n\n#Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer'}"
"{'tweet_id': '126662905084129280', 'label': 'neutral', 'topic': 'microsoft', 'text': '#Google ##Mobile Boss Andy Rubin on #Apple, #Microsoft and #Tablets http://t.co/rSnSG5nt #techgadgets #android'}"
"{'tweet_id': '126661971566264320', 'label': 'neutral', 'topic': 'microsoft', 'text': ""You are welcome to join our LIVE free webinar right now. It's about #Citrix monitoring through #Microsoft #SCOM: http://t.co/Sr7pIP9B""}"
"{'tweet_id': '126659682076082176', 'label': 'neutral', 'topic': 'microsoft', 'text': 'RT @mashable: #Microsoft CEO Steve Ballmer on Not Buying #Yahoo: ""Sometimes, You\'re Lucky"" - http://t.co/afWazWOy'}"
"{'tweet_id': '126659577033928704', 'label': 'neutral', 'topic': 'microsoft', 'text': 'RT @TechEd_NA: Join #Microsoft Experts in 1 hr for a live technical chat on #WindowsPhone #Mango Live Tiles http://t.co/YPzLTs50 #wpdev  ...'}"
"{'tweet_id': '126659465985536000', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Join #Microsoft Experts in 1 hr for a live technical chat on #WindowsPhone #Mango Live Tiles http://t.co/YPzLTs50 #wpdev #wp7 #msteched'}"
"{'tweet_id': '126659266315698177', 'label': 'neutral', 'topic': 'microsoft', 'text': ""Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/AoOj8CaI #microsoft #kinect #xbox #socialmedia""}"
"{'tweet_id': '126658871363239936', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Skype and Microsoft Team Up - A match made in heaven? - http://t.co/lsFTp8RL #microsoft #skype # videoconferencing #socialmedia'}"
"{'tweet_id': '126658110084489216', 'label': 'neutral', 'topic': 'microsoft', 'text': '#itasum11 - Gadgeteer http://t.co/ecWX3Ajl - The New Way to make inspire and stimulate learning #edugeek #kinext #microsoft'}"
"{'tweet_id': '126657343965507584', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ'}"
"{'tweet_id': '126656236157538304', 'label': 'neutral', 'topic': 'microsoft', 'text': '#Microsoft Zune - Digital player - HDD 30 GB - WMA, AAC, #MP3 - video playback - display: 3… http://t.co/qgzHlLpv'}"
"{'tweet_id': '126656052971323393', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Early cloud #Microsoft partners will be rewarded w/ a Cloud Accelerate badge, & additional internal use rights! http://t.co/pjkyf0gf'}"
"{'tweet_id': '126655887740903424', 'label': 'neutral', 'topic': 'microsoft', 'text': 'RT @Newsweek: The 30 Greenest Tech Companies in the World http://t.co/0xzsUR0K #GreenRankings #IBM #Intel #Cisco #Microsoft #Apple #Goog ...'}"
"{'tweet_id': '126655887178870784', 'label': 'neutral', 'topic': 'microsoft', 'text': 'FreeSoftwareFoundation publicly warns of danger of implementing #Microsoft #Restrictedboot w/o #UEFI http://t.co/NASQbmaT #anonymous #USDOR'}"
"{'tweet_id': '126655373015924736', 'label': 'neutral', 'topic': 'microsoft', 'text': 'New #snom Webinar Nov. 2: Accelerate #Microsoft #Lync Deployments with snom #UC. Register here http://t.co/B1pr1kIX #VARs #phones'}"
"{'tweet_id': '126654466735878144', 'label': 'neutral', 'topic': 'microsoft', 'text': ""Why Ice Cream Sandwich Might Make Things Worse - '#Google needs to look to #Microsoft as an example' http://t.co/7UXWvH6h via @pcmag""}"
"{'tweet_id': '126653861371973632', 'label': 'neutral', 'topic': 'microsoft', 'text': 'TODAY! Come along to #Microsoft Office & #ECDL Open Evening at #Pitman #Training #Cheltenham from 4pm to 7.30pm - http://t.co/fBoej2vd'}"
"{'tweet_id': '126653619327082496', 'label': 'neutral', 'topic': 'microsoft', 'text': 'MS Outlook Quick Access Toolbar - How to customize - http://t.co/VzkEdZaC #tips #microsoft'}"
"{'tweet_id': '126653015754149888', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Beware phone #scam calls pretending to be #Microsoft who claim your machine has a #virus - http://t.co/5F2p4XcB'}"
"{'tweet_id': '126651931287498752', 'label': 'neutral', 'topic': 'microsoft', 'text': 'New innotive IT program coming to #Dubai featuring @comptia and #Microsoft qualifications http://t.co/a6fLlkgE RT please'}"
"{'tweet_id': '126651497718095873', 'label': 'neutral', 'topic': 'microsoft', 'text': ""CE-Oh no he didn't: Steve Ballmer lays into Android http://t.co/uTmHyIFD #microsoft #ballmer #android""}"
"{'tweet_id': '126651446589526016', 'label': 'neutral', 'topic': 'microsoft', 'text': 'RT @cmaneu: #stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;)'}"
"{'tweet_id': '126651360602112000', 'label': 'neutral', 'topic': 'microsoft', 'text': 'How to use search folders to organise your emails in #Microsoft #Outlook - http://t.co/NuMm5N3U'}"
"{'tweet_id': '126650859290501121', 'label': 'neutral', 'topic': 'microsoft', 'text': 'RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/csUC7hVH #wp7 #xbox #microsoft'}"
"{'tweet_id': '126650839279476736', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft'}"
"{'tweet_id': '126650651370467328', 'label': 'neutral', 'topic': 'microsoft', 'text': '#stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;)'}"
"{'tweet_id': '126649108202143744', 'label': 'neutral', 'topic': 'microsoft', 'text': '#Silver &#GOLD #Apple tumbles no matter how many sold #Microsoft buys them 4 a nice price so get in there show #justsayin #Droid rules inend'}"
"{'tweet_id': '126647567877541889', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Microsoft shows 'touch screen' for any surface http://t.co/sNaPW5tl""}"
"{'tweet_id': '126647558469722112', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Microsoft Community Blogs The 7/365 Review - The Cloud's Impact on Business http://t.co/gPB2MjFW""}"
"{'tweet_id': '126646015863427072', 'label': 'neutral', 'topic': 'microsoft', 'text': '@nand_krish007 #Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI'}"
"{'tweet_id': '126645459568705536', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Microsoft's Steve Ballmer attacks #Android phones: http://t.co/x2YmWESs""}"
"{'tweet_id': '126644332177530880', 'label': 'neutral', 'topic': 'microsoft', 'text': 'See how you can save 40% on dozens of #Microsoft #certification practice exams http://t.co/KojQrE1q via @EricLigman'}"
"{'tweet_id': '126644191299252224', 'label': 'neutral', 'topic': 'microsoft', 'text': ""RT @elearnnet: #microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG""}"
"{'tweet_id': '126643947190759425', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Changing the past and organizing the future with #Microsoft http://t.co/bYYFhtpZ'}"
"{'tweet_id': '126642612412227585', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG""}"
"{'tweet_id': '126642611598540801', 'label': 'neutral', 'topic': 'microsoft', 'text': '#microsoft #edu UD School Board seats up for grabs - Delaware County Daily Times http://t.co/YCXCo5kK'}"
"{'tweet_id': '126642532863049728', 'label': 'neutral', 'topic': 'microsoft', 'text': '#OmniTouch Projector (which is supported by #Microsoft ) Turns Anything Into a Touchscreen http://t.co/9yt5Y9Ab aracılığıyla @geekosystem'}"
"{'tweet_id': '126642137424076800', 'label': 'neutral', 'topic': 'microsoft', 'text': '2 hours south of Richmond, VA --&gt; #Microsoft Builds Two-Headed Data Center in Feds’ Backyard http://t.co/aWwVVoDR #cloud #tech'}"
"{'tweet_id': '126641727254695937', 'label': 'neutral', 'topic': 'microsoft', 'text': '#SteveBallmer just called me a ""Computer Scientist"" :) http://t.co/u1zmU9Ih #Microsoft #Android'}"
"{'tweet_id': '126640775730700288', 'label': 'neutral', 'topic': 'microsoft', 'text': 'RT @AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA'}"
"{'tweet_id': '126640203828969472', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Can you add multiple queues to the workspace in MS CRM Online 2011? ..and how? #microsoft #crm #queues #customerservice'}"
"{'tweet_id': '126638865971806209', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Infosys, has tied up with Microsoft to provide cloud-based offerings to clients... http://t.co/zwqwpdQ4 #cloud #infosys #microsoft #technews'}"
"{'tweet_id': '126638751307931648', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Microsoft details #Windows8's new Start Screen Search http://t.co/Z6X5rE5q""}"
"{'tweet_id': '126638261421613056', 'label': 'neutral', 'topic': 'microsoft', 'text': '#Google #Mobile Boss Andy Rubin on #Apple, #Microsoft and Tablets, Live at AsiaD - Ina Fried - #Mobile - AllThingsD http://t.co/S0jkqPwn'}"
"{'tweet_id': '126637865550618624', 'label': 'neutral', 'topic': 'microsoft', 'text': 'RT @MichaelKroker: Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.c ...'}"
"{'tweet_id': '126637677335429121', 'label': 'neutral', 'topic': 'microsoft', 'text': 'Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.co/KnmpXSW0'}"
"{'tweet_id': '126636379479343106', 'label': 'neutral', 'topic': 'microsoft', 'text': ""#Microsoft's Ballmer: We're Building Windows Server 8 Around Cloud - well I guess thats makes sense!""}"
"{'tweet_id': '126636194653147136', 'label': 'neutral', 'topic': 'microsoft', 'text': 'New #microsoft #WindowsLiveBook V2 Mobile Video + #GraphicsWorkstation http://t.co/LcUvLvAd'}"
